# Symbol            : u    g       s           w              d              s    e           e           r                        p        m    u      
# Activity Principal: user gc_read stasis_read write_pipeline disk_writeback scan extentscrub extenttools raid_disk_reconstruction prefetch misc upgrade
-------------------------  ---Requests (at peak MB/s r/w)---  -------Requests (avg r/w)--------  ---Comp--  -Activity by Principal-  ---Net---  ----SSD (r/w)----  ---HDD (r/w)---  ------CPU------  -------Mem---  --Capacity-
           Time            through  latency   queue   size    through  latency    queue   size     lz dupe      SSD         HDD      recv send  through  latency   through latency  avg/max vcs/ics  vmem/ rss/flt    ssd/  hdd
-------------------------  --MB/s- ----ms--- ------- --KiB--  --MB/s- ----ms--- ------- --KiB--  ---------  ugswdseerpmu ugswdseerpmu  ----ms---  --MB/s- ----ms---  --MB/s- ---ms--  ---%----K/s-K/s  -GiB--GiB----  ---GB----GB
2012-09-11T10:46:20-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----0------ ------------  0.00/0.00    4/  1 17.49/0.42    0/  0   0/  0    0/  1   0/  0  18.5/ 1.4/  0      0/    0  
2012-09-11T10:56:20-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----1------ ------------  0.00/0.00   10/  1 17.49/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T11:06:20-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  ------------ ------------  0.00/0.00    0/  1 0.00/0.42    0/  0   0/  0    0/  1   0/  0  18.5/ 1.4/  0      0/    0  
2012-09-11T11:16:20-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  ------------ ------------  0.00/0.00    0/  1 0.00/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T11:26:20-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----1------ ------------  0.00/0.00    6/  1 17.49/0.42    0/  0   0/  0    0/  1   0/  0  18.5/ 1.4/  0      0/    0  
2012-09-11T11:36:20-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----2------ ------------  0.00/0.00   12/  1 17.50/0.46    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T11:46:20-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  ------------ ------------  0.00/0.00    0/  1 0.00/0.42    0/  0   0/  0    0/  1   0/  0  18.5/ 1.4/  0      0/    0  
2012-09-11T11:56:20-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  ------------ ------------  0.00/0.00    0/  1 0.00/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T12:06:20-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----0------ ------------  0.00/0.00    3/  1 17.52/0.42    0/  0   0/  0    0/  1   0/  0  18.5/ 1.4/  0      0/    0  
2012-09-11T12:16:20-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----2------ ------------  0.00/0.00   15/  1 17.49/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T12:26:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  ------------ ------------  0.00/0.00    0/  1 0.00/0.42    0/  0   0/  0    0/  1   0/  0  18.5/ 1.4/  0      0/    0  
2012-09-11T12:36:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  ------------ ------------  0.00/0.00    0/  1 0.00/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T12:46:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  ------------ ------------  0.00/0.00    1/  1 17.50/0.42    0/  0   0/  0    0/  1   0/  0  18.5/ 1.4/  0      0/    0  
2012-09-11T12:56:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----2------ ------------  0.00/0.00   15/  1 17.52/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T13:06:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----1------ ------------  0.00/0.00    6/  1 17.49/0.42    0/  0   0/  0    0/  1   0/  0  18.5/ 1.4/  0      0/    0  
2012-09-11T13:16:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  ------------ ------------  0.00/0.00    0/  1 0.00/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T13:26:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  ------------ ------------  0.00/0.00    0/  1 0.00/0.42    0/  0   0/  0    0/  1   0/  0  18.5/ 1.4/  0      0/    0  
2012-09-11T13:36:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----1------ ------------  0.00/0.00    9/  1 17.54/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T13:46:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----2------ ------------  0.00/0.00   16/  1 17.49/0.42    0/  0   0/  0    0/  1   0/  0  18.5/ 1.4/  0      0/    0  
2012-09-11T13:56:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  ------------ ------------  0.00/0.00    2/  1 17.48/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T14:06:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  ------------ ------------  0.00/0.00    0/  1 0.00/0.42    0/  0   0/  0    0/  1   0/  0  18.5/ 1.4/  0      0/    0  
2012-09-11T14:16:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  ------------ ------------  0.00/0.00    0/  1 0.00/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T14:26:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----2------ ------------  0.00/0.00   13/  1 17.54/0.42    0/  0   0/  0    0/  1   0/  0  18.5/ 1.4/  0      0/    0  
2012-09-11T14:36:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----2------ ------------  0.00/0.00   15/  1 17.49/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T14:46:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  ------------ ------------  0.00/0.00    3/  1 17.50/0.42    0/  0   0/  0    0/  1   0/  0  18.5/ 1.4/  0      0/    0  
2012-09-11T14:56:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  ------------ ------------  0.00/0.00    0/  1 0.00/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T15:06:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  ------------ ------------  0.00/0.00    0/  1 0.00/0.42    0/  0   0/  0    0/  1   0/  0  18.5/ 1.4/  0      0/    0  
2012-09-11T15:16:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----2------ ------------  0.00/0.00   13/  1 17.52/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
